"X","Y"
-1288615,730172.3
-1313027,704449.4
-1928171,-377420
-1841515,788235.2
-2066823,-216212.1
-1900364,-338091
-1506379,963767.8
-1675467,446967.6
-1864098,187252.8
-1830145,780704.1
-2191232,-82115.03
-1623585,891280
-2129023,-270208.8
-2260855,138683.1
-1502173,960626.1
-2287814,-43322.22
-1746925,801278
-1508283,964842.5
-1653647,895174.2
-2287814,-43322.22
-1646063,929710.7
-2018992,-240045.2
-1833486,780349.2
-1599890,878573.8
-2027434,-196034.3
-1746329,801643.4
-1645057,933161.2
-1819387,779132.8
-959555,1122051
-1655002,894776.3
-1564586,838229.8
-1833402,780558.3
-2099320,-94494.15
-2163318,-363305.2
-1995185,165188.5
-1819580,779359.3
-1643366,911484.5
-1503249,955342.1
-2604462,1014180
-1645015,933056.2
-2287814,-43322.22
-1617771,887951.2
-2287814,-43322.22
-1878854,207651.8
-1675467,446967.6
-1830321,780364.9
-1564586,838229.8
-2042745,-339787.6
-1647589,881059.3
-1647829,881253.4
-1219970,809829.6
-1940586,-374172.8
-1478577,933348.1
-1864144,187235.6
-1349210,758988.9
-2060449,-102039.3
-1427847,1236578
-2167285,-286559.3
-1301613,759399.4
-1758899,939290.7
-1874819,865607.5
-2044416,-341709.5
-1675467,446967.6
-957310.4,1125684
-2526587,978490.8
-2137861,-113370.7
-1643305,838345.8
-1849996,163161.8
-2059419,-102027.4
-1301664,759409.4
-2273495,80472.78
-1697399,21676.89
-1427703,1236025
-1243641,633170.3
-1138097,682301.1
-958185.4,1124539
-1683724,196817
-1472013,695690.8
-1867907,209370.6
-1138674,681748.2
-1532169,978392.5
-2060846,-113259.6
-2066823,-216212.1
-1848817,161066.5
-1225032,698003.5
-2166712,-374826
-1980641,-427287.5
-1984363,134106.7
-2329638,260378.4
-1774171,100832
-1813796,229230.8
-1773314,100905.3
-2137293,-76032.61
-1892408,108645.8
-1857675,802016.5
-821788.7,490245.1
-1307802,772044
-1307802,772044
-1929719,133285.7
-2029249,-416878.8
-2065092,-116341.1
-2602408,1015528
-1771638,222929.7
-1813796,229230.8
-1796252,228747
-1573706,1175933
-2029249,-416878.8
-1774171,100832
-2438057,971528
-2478447,971051
-1904423,-345776.7
-2091243,-118307.2
-2057100,-110450.5
-1638399,830200.3
-2058277,-110099.9
-1720091,174722.6
-1621452,641501
-1699349,50728.89
-1299778,635129.8
-2039288,-89070.33
-1126344,1474429
-1237896,702238
-1224602,737598.1
-1995185,165188.5
-2060846,-113259.6
-2085065,-218589.9
-1224602,737598.1
-848481.3,598468.8
-1823124,200847.4
-1719652,175098.6
-1719848,174053.1
-2151636,-152404.6
-2077490,-226327.4
-2168403,-378363.6
-2113336,-224757.9
-1708964,236697.4
-1553943,804257
-1719672,174877.2
-2166893,-370783.4
-1987867,148382.1
-1823124,200847.4
-1878895,208471.4
-1609704,640165.5
-2168708,-376945.3
-2166893,-370783.4
-1879179,209122.2
-1866207,187140.8
-2137293,-76032.61
-1614679,636075.2
-2136606,-277199
-1995185,165188.5
-2062279,-111799.2
-1215373,697696.6
-1303093,759433.9
-1997853,159690.9
-1278129,838543.6
-1987314,146556.6
-1758756,64354.96
-1558627,876235
-2110612,-113592
-1987867,148382.1
-2058277,-110099.9
-784385.4,517760.8
-1882034,219171.5
-2261382,96056.53
-2090786,-78438.4
-2144397,-66942.89
-1426251,1247317
-2097811,-89541.78
-1882476,219560.7
-2090063,-90803.2
-1881336,219449.3
-2060391,-103809
-1836368,104507.5
-1771405,215490.7
-2185494,-74094.4
-2070224,-171928.6
-2106314,-102794.8
-2163214,-147620.3
-2143780,-65635.99
-1762755,68539.86
-1951219,-73205.38
-2295054,-80942.05
-1281995,822298.1
-1884334,220697.6
-2088401,-100344.1
-2096867,-93958.59
-1657700,1010550
-2092074,-94792.74
-1997853,159690.9
-1987867,148382.1
-2149788,-80968.5
-2151593,-152397.6
-1879863,209655.1
-2092074,-94792.74
-2245569,67395.99
-2060846,-113259.6
-1534319,1017826
-2152100,-49377.93
-862431,573750
-1942786,137154.2
-1219106,674694.8
-1930082,-313203.5
-2104826,-150856.2
-2065122,-325790.4
-2263939,81079.74
-2144397,-66942.89
-2262039,99066.79
-1758930,64124.21
-1426251,1247317
-2091240,-117697.5
-2269692,76648.56
-2143780,-65635.99
-2091240,-117697.5
-1993290,167433.6
-2143780,-65635.99
-2249193,65733.99
-2261910,98308.57
-1875704,200330.1
-2113778,-203800.6
-1679188,899875.7
-2053815,-111907.8
-1848932,169692.8
-1868310,207220.8
-1878760,207056.4
-1668173,102050.7
-2091651,-124862.8
-1955625,18191.53
-2261897,103221.9
-2091243,-118307.2
-2106278,-227449.3
-2116828,-218262
-2091651,-124862.8
-1288670,745046.2
-2259347,90945.15
-1927549,-375765.8
-2245569,67395.99
-2276791,64363.01
-2094546,-127854.2
-1906327,-332232.7
-2091651,-124862.8
-2143780,-65635.99
-2091243,-118307.2
-2149788,-80968.5
-2261755,97078.96
-2094546,-127854.2
-1762755,68539.86
-2091393,-116537.8
-2040047,-192966.5
-2063860,-114353.7
-1878447,204524.1
-2138870,-388743.2
-1817579,222563.7
-2149788,-80968.5
-1763387,67780.25
-1815436,228119.1
-1480928,1239038
-2027434,-196034.3
-2260732,79790.26
-2070528,-195527.4
-1993290,167433.6
-1600115,811244.1
-2149788,-80968.5
-1993290,167433.6
-2023163,-195709.5
-2050161,-316431.1
-2260207,83730.57
-2095294,-144455.9
-2023163,-195709.5
-2259923,87784.03
-1877139,202952.7
-2102074,-143274.4
-2262134,76483.63
-2149788,-80968.5
-2104826,-150856.2
-1974789,-272745.6
-2214083,177209
-1944607,23918.66
-1480928,1239038
-1817802,107985.2
-2092327,-361086.5
-2068526,-319554.1
-1993290,167433.6
-1223529,679740.1
-2259970,86869.33
-2105967,-366797.4
-1877881,203850.7
-2055289,-317481.2
-1814877,73379.67
-2260281,88058.82
-1979294,-269346.6
-2055092,-315603.3
-1426251,1247317
-2166712,-374826
-2053212,-114573
-2263939,81079.74
-2260157,85384.47
-2054526,-332460.2
-2050319,-93704.32
-1668958,191041.1
-1239461,1406172
-1790876,-77521.5
-2144397,-66942.89
-1687416,453726.3
-2260460,86650.32
-1993290,167433.6
-2485285,966313.3
-2168403,-378363.6
-2322295,73298.06
-2259979,99097.41
-1250838,801279.6
-1590474,841206.8
-1848429,-70960.1
-2261897,103221.9
-1937453,281934.5
-2128910,-83585.08
-1866837,599228.2
-2298894,-297267.5
-2091243,-118307.2
-1856193,-86821.78
-1941607,138562.1
-1975224,-424050.7
-1746606,118529.1
-1921840,-375211.8
-1945474,-297357.5
-2063860,-114353.7
-2490417,1019820
-1426251,1247317
-1979294,-269346.6
-2065092,-116341.1
-1993290,167433.6
-1947242,136909.9
-1216659,676313.4
-2024306,-115168.9
-1975224,-424050.7
-2166712,-374826
-2065092,-116341.1
-2143780,-65635.99
-2057100,-110450.5
-2055180,-315964.6
-2055283,-317398.7
-2024306,-115168.9
-1881902,211620
-2261999,86387.16
-2097816,-364322.4
-2055377,-315492.4
-1879011,215233.6
-1237416,680137.1
-1564294,694318.9
-1638399,830200.3
-2044953,-99029.94
-1854341,-73616
-2144397,-66942.89
-1928171,-377420
-1879770,209834.1
-2024306,-115168.9
-2319759,12227.11
-2066823,-216212.1
-1619777,628078.3
-2183569,-308662.3
-2166712,-374826
-861523.5,581112.6
-788240.1,396422.2
-2091240,-117697.5
-1643959,838990.1
-2060846,-113259.6
-1849222,-74341.7
-2060863,-241426.4
-1982910,-425263.2
-1520391,949728.8
-1217934,696795.4
-1447366,1011908
-2055092,-315603.3
-1210441,1336857
-2029249,-416878.8
-1426251,1247317
-1647111,814479.5
-2062783,-317109.8
-932783.2,452789.4
-1293996,851695
-1372272,926992.8
-2028266,-195813.2
-2151227,-72937.55
-1570709,895755
-1879218,208323.5
-1212797,678646
-1287788,725690.2
-1239279,672733.2
-1848785,169157.1
-1879179,208116.1
-2298894,-297267.5
-1310904,680986.2
-2604462,1014180
-1495527,1182948
-2053282,-255581.5
-2059170,-245842
-956872.4,1120768
-1883942,220058.2
-1287788,725690.2
-1520719,818647.3
-1675467,446967.6
-1334445,738805.7
-2051563,-323215.5
-2066823,-216212.1
-2037708,-182673.9
-1488314,636341.3
-826501.6,1276234
-1297296,676676.2
-1882533,219356.3
-1118987,1016751
-2603603,1015512
-1388557,1246578
-2109667,-362073
-1866837,599228.2
-1849996,163161.8
-2139720,-270430.6
-2157451,-275496.2
-2238866,208493.4
-2137861,-113370.7
-1611565,649567.6
-2089183,-352154.8
-2050732,-88059.35
-1224381,737555.6
-2070364,-272330.7
-2085875,-70302.69
-1392622,1166179
-1614219,867508.2
-1229822,667942.4
-2053212,-114573
-2064252,-326816.3
-1881318,219416.2
-2065092,-116341.1
-1516355,969331.7
-1955625,18191.53
-2065232,-327921.3
-1823557,134169.2
-2024306,-115168.9
-2086820,-226164.7
-1243622,658903.6
-1601317,719426.6
-1287788,725690.2
-1241885,637383.4
-1287788,725690.2
-2066823,-216212.1
-1878760,207056.4
-1988234,139588.1
-1379066,699058.4
-1287788,725690.2
-1384402,623022.5
-1287788,725690.2
-1619777,628078.3
-2053651,-328405.2
-1409399,1127880
-2482757,1003961
-2474031,994256.7
-2450377,978292.5
-2473942,998845.2
-2457789,976861.9
-2467245,979169.9
-2500589,976991.8
-2500372,976961.7
-2452656,976546.7
-2452888,976212
-2509180,986722.5
-2474760,1000065
-2478230,971020.9
-2484477,966107
-2493717,970267.3
-2450596,980208.8
-2450638,975340.2
-2467500,980862.4
-2473821,998504.9
-2459865,979870.8
-2467218,978522.6
-2448381,977226.4
-2507207,985797.9
-2490907,968489.5
-2474112,999972.6
-2474185,999523.8
-2475700,1001624
-2483089,1003824
-2463009,976360.9
-2485184,966114.9
-2438389,971391.1
-2452931,976493.4
-2500653,977414.8
-2500509,976935.4
-2473451,996981.1
-2447694,977359.2
-2491093,969252.5
-2489732,1019952
-1684846,455884.7
-2467150,979478.6
-2474760,1000065
-2493782,1022506
-2467172,979619.7
-2483168,1003881
-2467710,980386.2
-2488868,967143
-2466781,979840.4
-2448641,974274.9
-2503738,982915.1
-2467113,979703.5
-2484736,966419.6
-2467251,979676.9
-2441463,972104.2
-2481479,1003918
-2466818,979615.5
-2488926,967058.8
-2447425,984955.6
-2467303,979086.6
-2508336,986740.7
-2500055,976732.3
-2473821,998504.9
-2528751,985022.4
-2452751,976238.2
-2475600,1001427
-2452968,976268.9
-2460828,976419.4
-2462360,976268.2
-2467241,980550
-2439038,971484.1
-2438468,971448.6
-2450021,976402
-2474803,1000347
-2472363,983623
-2481328,963959.5
-2464677,976183.1
-2467330,979733.8
-2462561,976665.1
-2475204,1001140
-2482444,965267.6
-2466884,976772.5
-2474803,1000347
-2472078,982661.9
-2467166,979112.6
-2438527,971364.7
-2474131,994455.2
-2475700,1001624
-2495612,971133.7
-2508357,986881.4
-2495612,971133.7
-2493084,1005520
-2489820,967829.6
-2476312,1001941
-2453010,976551.2
-1221758,685281.9
-1887003,581993.4
-2042745,-339787.6
-1603954,845673.4
-2438606,971422.2
-2478151,970963.8
-2485052,966649.2
-2490064,1019814
-2488905,966917.7
-2451524,973718.4
-2448027,977221.9
-2500125,977663.5
-2472263,983424.9
-2439118,971540.6
-2467467,979708.2
-2475541,1001510
-2505898,984600.5
-2475679,1001484
-2454959,976827.4
-2467071,979421.8
-2475621,1001567
-2450671,976495
-2508315,986599.6
-2483501,1003745
-2495691,971191.2
-2462661,976863.8
-2462856,976752.7
-2465823,976760.2
-2488985,966975.1
-2500509,976935.4
-2465094,976611.1
-2467467,979708.2
-2461868,976291.3
-2447990,977447.6
-2448713,977090.1
-2492786,1021030
-2474043,999043.1
-2475383,1001395
-2448164,977195.9
-2500067,977746.5
-2467399,980664.1
-2484498,966248.1
-2448243,977253.6
-2482920,965610.6
-2475700,1001624
-2478230,971020.9
-2490201,1019789
-2450403,977054.2
-2449024,976812
-2438527,971364.7
-2478129,970822.5
-1582293,927945.4
-2459023,976623.2
-2487217,966955.6
-2467500,980862.4
-2456928,977245.8
-2485111,966565.4
-2501050,979588.6
-2452873,976577.4
-2468262,977014.3
-2464012,976457
-2498892,974635.5
-2452577,976488.9
-2500509,976935.4
-2472263,983424.9
-2452793,976520.5
-2500052,978112.7
-2475442,1001312
-2475285,988499.8
-2473652,997376.9
-2456949,977386.7
-2467388,979650.9
-2452577,976488.9
-2495971,971644.5
-2477965,970200.8
-2482423,965126.5
-2474803,1000347
-2504868,983857.1
-2481247,1004253
-2481992,1004036
-2450751,976551.8
-2464619,976267.3
-2492007,1005873
-2467034,979646.7
-2467388,979650.9
-2453565,976951.9
-2494762,970645.7
-2459746,976266.2
-2438527,971364.7
-2483226,1003798
-2475383,1001395
-2460692,976445.7
-2439868,971831.9
-2500372,976961.7
-2448771,977006
-2501960,981880.4
-2474111,994314.1
-2467458,980580.3
-2467241,980550
-2473964,998985.6
-2451458,976560.5
-2451700,975352.7
-2507265,985715.1
-2452968,976268.9
-2453528,977176.4
-2475383,1001395
-2466710,977024.4
-2498205,972880.7
-2467154,978099.7
-2467150,979478.6
-2467320,980606.9
-2450671,976495
-2441384,972047
-2490496,968569.5
-2475541,1001510
-1488920,1185078
-1879970,208082.2
-1237412,680303.9
-1151577,1170023
-2493896,970522.5
-2496931,971458.5
-2467172,979619.7
-2456870,977328.8
-2467092,979562.8
-2508805,986576.9
-2481696,1003948
-2507612,985211.4
-2472263,983424.9
-2477795,969072.1
-2448027,977221.9
-2483306,1003855
-2490006,1019898
-2451104,976556.1
-2500452,977018.4
-2508336,986740.7
-2467330,979733.8
-2442314,972593
-2463542,976621
-2475700,1001624
-2467330,979733.8
-2452830,976296
-2467251,979676.9
-2467224,979028.8
-2481479,1003918
-2457065,977218.8
-2489624,967940.1
-2498274,973811.2
-2462661,976863.8
-2456870,977328.8
-2472586,1002516
-2466882,980038.7
-2462561,976665.1
-2501743,981849.8
-2475721,1001766
-2493638,970210.1
-2465765,976844.1
-2493638,970210.1
-2500509,976935.4
-2481992,1004036
-2462872,976387.1
-2505660,984428.9
-2467193,979760.8
-2478178,971611.2
-2500147,977804.1
-2488926,967058.8
-2474111,994314.1
-2462201,976154.3
-2493638,970210.1
-2481479,1003918
-2441484,972245.8
-2481904,964501.2
-2452751,976238.2
-1218901,837495.1
-2030336,-82981.27
-2481284,1004028
-2500168,977944.8
-2449299,976759.8
-2475700,1001624
-2475600,1001427
-2474623,1000092
-2475679,1001484
-2447969,977305.9
-2452888,976212
-2478081,970032.8
-2462835,976612.1
-2462661,976863.8
-2472321,983340.7
-2478129,970822.5
-2460554,976472.6
-2475642,1001708
-2500987,979165.7
-2463009,976360.9
-2451458,976560.5
-2483226,1003798
-2439868,971831.9
-2439276,971655.6
-2500509,976935.4
-2441463,972104.2
-2500772,981022
-2474010,994115.2
-2452830,976296
-2489868,1019925
-2468486,979438
-2483089,1003824
-2452598,976630.7
-2466802,979981.5
-2448771,977006
-2452772,976378.7
-2490064,1019814
-2166583,-365367.6
-2478044,970257.9
-2463722,976875.9
-2478526,971108.1
-2482675,964932.4
-2453205,976441.1
-2499459,976050.3
-2496304,971507.5
-2500332,978567.1
-2497413,972308.9
-2491250,1020674
-2451321,976586.8
-2501463,981396.6
-2439197,971598.1
-2438606,971422.2
-2485036,1004101
-2475679,1001484
-2457065,977218.8
-2450350,977644.9
-2448164,977195.9
-2498825,975591.8
-2473700,998165.6
-2493421,970179.2
-2466884,976772.5
-2483089,1003824
-2467388,979650.9
-2492728,1021114
-2472183,983367.5
-2491546,1020762
-2507207,985797.9
-2475679,1001484
-2467282,978945.9
-2458474,976729.3
-2489732,1019952
-2464012,976457
-2460828,976419.4
-2482618,965016.6
-2484261,966076.7
-2473964,998985.6
-2495142,971297.6
-2452830,976296
-2447990,977447.6
-2482840,965553.3
-2480725,962769.2
-2438822,971453.3
-2498317,974093.5
-2438527,971364.7
-1873515,808246.2
-1564507,694848.3
-830870.4,1371546
-2448243,977253.6
-2474191,1000030
-2450239,976432.9
-2503200,982148.3
-2478081,970032.8
-2485074,966789.8
-2462929,976304.1
-2508336,986740.7
-2472263,983424.9
-2447446,985096.3
-2508394,986656.6
-2483226,1003798
-2488985,966975.1
-2466818,979615.5
-2472242,983283.7
-2474840,1000122
-2462661,976863.8
-2487375,967069.9
-2462639,976722.7
-2472242,983283.7
-2462561,976665.1
-2491784,1020933
-2487875,1005148
-2488926,967058.8
-2520483,997158.6
-2438115,971443.8
-2466760,979699.3
-2461868,976291.3
-2475600,1001427
-2457065,977218.8
-2469848,980045.7
-2474164,999382.4
-2493261,1021373
-2504689,983600.8
-2500229,976481.4
-2466818,979615.5
-2450751,976551.8
-2457572,976831
-2503738,982915.1
-2504429,983288.6
-2488985,966975.1
-2450021,976402
-1812345,222732.8
-1937196,284866.9
-1702471,71705.97
-1634389,830996.2
-2467113,979703.5
-2465311,976641.2
-2475283,1001198
-2495612,971133.7
-2490044,1005962
-2440231,965813
-2500992,979672.6
-2475521,1001369
-2505580,984372
-2475541,1001510
-2482778,1004102
-2467509,979989.9
-2490064,1019814
-2503464,982967.6
-2473842,998646.3
-2482836,1004019
-2451891,976621.8
-2495258,971129.5
-2481170,963845.2
-2467150,979478.6
-2500131,978170.4
-2466882,980038.7
-2462814,976471
-2504868,983857.1
-2466256,976821.5
-2467150,979478.6
-2473058,975578.1
-2473964,998985.6
-2457905,976694
-2504926,983773.3
-2463036,977008.6
-2448027,977221.9
-2472342,983481.9
-2457261,977108.8
-2494134,970694.7
-2464296,980683.9
-2467436,980439.2
-2438389,971391.1
-2438331,971474.9
-2474111,994314.1
-2505201,983719.6
-2489732,1019952
-2479059,971368
-2438685,971479.7
-2488926,967058.8
-2473921,998703.8
-2477979,964681
-2449885,976428.3
-2467166,979112.6
-2508315,986599.6
-2464323,976179.1
-2489091,967680.6
-2463463,976562.9
-2463225,976392.2
-1371265,724978.1
-1816256,115223.3
-2450248,975560.5
-2462872,976387.1
-2449299,976759.8
-2478151,970963.8
-2452830,976296
-2502392,981941.9
-2456891,977470.7
-2474126,993948.2
-2463564,976762
-2475600,1001427
-2474143,999241
-2474782,1000206
-2456971,977527.6
-2482423,965126.5
-2483638,1003718
-2474131,994455.2
-2475204,1001140
-2493717,970267.3
-2447969,977305.9
-2488926,967058.8
-2467139,978464.8
-2467113,979703.5
-2508336,986740.7
-2439118,971540.6
-2451407,973886.1
-2453205,976441.1
-2476513,1002338
-2494820,970561.6
-2467113,979703.5
-2456891,977470.7
-2504868,983857.1
-2482523,965324.8
-2488926,967058.8
-2476133,1001686
-2467193,979760.8
-2490367,967723.3
-2439118,971540.6
-2462898,977035.7
-2452793,976520.5
-2475521,1001369
-2468882,979724.2
-2478980,971310.9
-2508336,986740.7
-2463643,976818.8
-2462682,977004.8
-2491113,1020701
-2483306,1003855
-2481187,971899
-2504531,983486.6
-2500595,977499.1
-2461241,976339.5
-2471127,981975.5
-2455276,977056.7
-2462460,976466.9
-1411053,653208.1
-1233679,680882
-2448027,977221.9
-2506135,984772.7
-2447826,983862.1
-2463917,976765.8
-2467241,980550
-2441421,971822.5
-2438410,971532.4
-2507439,985462.6
-2467021,976746.8
-2462582,976805.7
-2484181,966019.4
-2464518,976069.1
-2448243,977253.6
-2498904,975649.4
-2475442,1001312
-2467166,979112.6
-2483226,1003798
-2505523,984455.3
-2468221,978618.3
-2496087,971477.3
-2461768,976092.6
-2461826,976008.7
-2490447,967780.7
-2473058,975578.1
-2452751,976238.2
-2484065,966187.4
-2474043,999043.1
-2500509,976935.4
-2467139,978464.8
-2452049,976736.1
-2462639,976722.7
-2526206,998152
-2457065,977218.8
-2475600,1001427
-2474031,994256.7
-2476053,1001629
-2459646,976067.6
-2468262,977014.3
-2456928,977245.8
-2452888,976212
-2482836,1004019
-2449299,976759.8
-2467622,981201.4
-2508336,986740.7
-2462820,976977.7
-2060846,-113259.6
-1623757,638516
-2466818,979615.5
-2452830,976296
-2456928,977245.8
-2456870,977328.8
-2503437,982319.4
-2488847,967001.8
-2457377,976940.9
-2473821,998504.9
-2467272,979818
-2474803,1000347
-2495137,970790.5
-2503738,982915.1
-2475481,988389.2
-2448597,977257.8
-2440432,966209.4
-2467430,979933.1
-2473080,975719.3
-2464074,980145.9
-2485817,966573.4
-2495612,971133.7
-2456891,977470.7
-2484181,966019.4
-2509028,987114.7
-2474126,993948.2
-2484092,1003921
-2475895,1001514
-2467251,979676.9
-2500293,976904.4
-2475758,1001541
-2452714,976462.7
-2497729,972537.7
-2505660,984428.9
-2440106,972003.5
-2508315,986599.6
-2452830,976296
-2484873,966393.9
-2452968,976268.9
-2453528,977176.4
-2488832,967367.3
-2491546,1020762
-2520483,997158.6
-2438606,971422.2
-2465548,976813
-2483147,1003741
-2466688,976883.4
-2465930,984503.6
-2453010,976551.2
-2447990,977447.6
-2508278,986824.8
-2448381,977226.4
-2508805,986576.9
-2448460,977284.1
-2474803,1000347
-2488985,966975.1
-2490367,967723.3
-2490828,968432
-2452461,976656.9
-2508357,986881.4
-2448771,977006
-2489624,967940.1
-2467467,979708.2
-2468459,978790.7
-2508336,986740.7
-2447694,977359.2
-2451054,973881.8
-2508336,986740.7
-2464677,976183.1
-2462761,977061.6
-2505740,984485.8
-2475600,1001427
-2467034,979646.7
-2484873,966393.9
-2448460,977284.1
-2485105,966057.6
-2498253,973670.5
-2462639,976722.7
-2453982,977378.5
-2462661,976863.8
-2473736,996055.2
-2504710,983742.8
-2500067,977746.5
-2487005,1018230
-2476782,1003664
-2439118,971540.6
-2500332,978567.1
-2482836,1004019
-1221435,703416.4
-2478129,970822.5
-2475541,1001510
-2462381,976410.2
-2472321,983340.7
-2480495,971525.3
-2498904,975649.4
-2481558,1003976
-2500034,976591.6
-2466898,979672.7
-2457377,976940.9
-2467071,979421.8
-2467458,980580.3
-2476498,974041
-2478081,970032.8
-2467150,979478.6
-2500156,976930.6
-2485074,966789.8
-2508357,986881.4
-2450350,977644.9
-2461636,976626.1
-2489594,1019979
-2448771,977006
-2487771,967356.3
-2475679,1001484
-2479890,961915.7
-2444247,973235.8
-2444887,974201.1
-2495612,971133.7
-2492000,1020964
-2473678,998025.2
-2461963,975982.5
-2488926,967058.8
-2472430,975627.5
-2467647,979963.4
-2466884,976772.5
-2493796,970324.8
-2441442,971963.8
-2488926,967058.8
-2467251,979676.9
-2490511,968203.6
-2451891,976621.8
-2503738,982915.1
-1880339,208468.9
-1879247,208200.2
-1599926,844975.3
-2475721,1001766
-2467251,979676.9
-2504668,983460.1
-2498146,972964.7
-2467320,980606.9
-2467224,979028.8
-2441384,972047
-2474803,1000347
-2506004,985305.7
-2467330,979733.8
-2441506,972386.2
-2467241,980550
-2490490,968062.5
-2502746,981946
-2456891,977470.7
-2447694,977359.2
-2441484,972245.8
-2508336,986740.7
-2492786,1021030
-2504811,983940.4
-2462561,976665.1
-2450671,976495
-2467150,979478.6
-2449885,976428.3
-2467100,976803.6
-2485817,966573.4
-2478230,971020.9
-2528751,985022.4
-2438606,971422.2
-2472342,983481.9
-2485096,966930.8
-2462603,976947.7
-2456870,977328.8
-2483748,965958.8
-2485817,966573.4
-2462460,976466.9
-2472321,983340.7
-2483226,1003798
-1379691,708360.1
-2108418,239577.7
-2454040,977295.8
-2475679,1001484
-2448027,977221.9
-2473473,997121.6
-2457730,976945.9
-2468882,979724.2
-2461182,976423.4
-2500509,976935.4
-2450021,976402
-2462682,977004.8
-2475700,1001624
-2500332,978567.1
-2467071,979421.8
-2438468,971448.6
-2448381,977226.4
-2475442,1001312
-2478230,971020.9
-2466884,976772.5
-2478230,971020.9
-2520483,997158.6
-2467092,979562.8
-2462898,977035.7
-2443671,972694.2
-2500088,977888.1
-2489868,1019925
-2463009,976360.9
-2495691,971191.2
-2447446,985096.3
-2467113,979703.5
-2483226,1003798
-2462201,976154.3
-2466826,976856.7
-2498274,973811.2
-2500332,978567.1
-2475541,1001510
-2474111,994314.1
-2460338,976441.8
-2467241,980550
-2475679,1001484
-2474132,1000114
-2505322,984059.2
-2490849,968573.6
-2500131,978170.4
-2503738,982915.1
-2495533,971076.5
-2473451,996981.1
-2495691,971191.2
-2467092,979562.8
-2482719,1004186
-2467218,978522.6
-2080784,-175192
-2043747,-340797.8
-2456891,977470.7
-2449436,976732.6
-2456949,977386.7
-2452873,976577.4
-2467525,979624
-2466961,980095.6
-2498977,975200.1
-2478230,971020.9
-2471047,981918.1
-2490575,968626.9
-2449436,976732.6
-2476513,1002338
-2478081,970032.8
-2463015,976867.9
-2503897,983028.4
-2493695,970127
-2476534,1002479
-2476419,973983.9
-2494624,970672.2
-2475642,1001708
-2438822,971453.3
-2463975,976682
-2459023,976623.2
-2475700,1001624
-2483147,1003741
-2492569,1020999
-2490496,968569.5
-2452772,976378.7
-2467330,979733.8
-2476312,1001941
-2452656,976546.7
-2487159,967038.5
-2467458,980580.3
-2451617,976675.1
-2457007,977302.8
-2503818,982971.6
-2459081,976539.2
-1287788,725690.2
-1997485,-391347.4
-2500088,977888.1
-2461320,976397.5
-2467118,978323.7
-2488926,967058.8
-2452772,976378.7
-2484995,966732.5
-2502667,981888.3
-2441227,978968.7
-2501014,979813.2
-2451754,976648.9
-2508336,986740.7
-2491901,969458.1
-2467330,979733.8
-2500034,976591.6
-2450671,976495
-2478129,970822.5
-2468702,979469.2
-2467251,979676.9
-2508336,986740.7
-2467467,979708.2
-2466955,979588.5
-2450671,976495
-2464518,976069.1
-2450671,976495
-2504609,983544
-2492944,1021145
-2474803,1000347
-2498216,973895.2
-2456891,977470.7
-2452461,976656.9
-2449885,976428.3
-2499231,975005.5
-2485227,966397.4
-2475600,1001427
-2483306,1003855
-2453205,976441.1
-2493046,970034.6
-2503897,983028.4
-2474803,1000347
-2456891,977470.7
-2500241,977495.2
-2441421,971822.5
-2462935,976810.8
-2496931,971458.5
-2466826,976856.7
-2496441,971480.7
-2462820,976977.7
-2452772,976378.7
-2483089,1003824
-2456971,977527.6
-2500183,977579.2
-2495691,971191.2
-2504689,983600.8
-2466942,976688.6
-2488652,967112.4
-2806260,-132587.3
-1438712,637362.9
-2478447,971051
-1599191,807049.1
-1803009,780415.6
-2500332,978567.1
-2452830,976296
-2463088,976418
-2491980,969515.6
-2478628,964773.2
-2459845,979729.3
-2438685,971479.7
-2466335,976879.2
-2438527,971364.7
-2473757,998082.6
-2487005,1018230
-2489820,967829.6
-2485897,966630.7
-2475679,1001484
-2452793,976520.5
-2483168,1003881
-2462561,976665.1
-2493002,1021061
-2492828,1021312
-2448027,977221.9
-2503617,982574.6
-2488926,967058.8
-2467113,979703.5
-2443967,972782.2
-2457124,977134.9
-2476312,1001941
-2449345,975662
-2467303,979086.6
-2467573,980413.2
-2503738,982915.1
-2464719,976466.1
-2468882,979724.2
-2476419,973983.9
-2461478,976511.3
-2452577,976488.9
-2452519,976572.9
-1790333,784083.5
-2467034,979646.7
-2478103,970174.1
-2478526,971108.1
-2447911,977390
-2467034,979646.7
-2493002,1021061
-2473821,998504.9
-2467330,979733.8
-2485738,966516.1
-2493695,970127
-2485817,966573.4
-2467172,979619.7
-2467320,980606.9
-2467150,979478.6
-2475600,1001427
-2474630,987901.2
-2499992,976309.7
-2467193,979760.8
-2467467,979708.2
-2498920,975283.1
-2467388,979650.9
-2466826,976856.7
-2463975,976682
-2476513,1002338
-2467458,980580.3
-2450021,976402
-2467172,979619.7
-2500088,977888.1
-2448518,977200
-2463225,976392.2
-2449973,975613.9
-2488905,966917.7
-2447990,977447.6
-2507149,985882.1
-2485364,966370.6
-2498439,974433
-2467605,979681.2
-2476391,1001999
-2047190,-343622.2
-1213581,689002.4
-1939565,-185649.4
-1594836,835095.4
-2482962,965892.7
-2498977,975200.1
-2441421,971822.5
-2464012,976457
-2478230,971020.9
-2456971,977527.6
